timestamp,value
1765144989,-17.411894759687062
1765144995,-17.41191429234962
1765145000,-17.411849296158994
1765145006,-17.411802068703334
1765145012,-17.412196664746464
1765145017,-17.412371580320713
1765145023,-17.412337298144333
1765145029,-17.412755855586703
1765145034,-17.413129357006593
1765145040,-17.41357223843767
1765145046,-17.41366446013118
1765145051,-17.413140002109323
1765145057,-17.412497348673632
1765145062,-17.412719445075954
1765145068,-17.41273732055999
1765145074,-17.413044730326945
1765145079,-17.41307388178677
1765145085,-17.412821335514337
1765145091,-17.412839086290074
1765145096,-17.412708084278417
1765145102,-17.41274693853927
1765145108,-17.413152614541993
1765145113,-17.413343236838358
1765145119,-17.413013033221844
1765145125,-17.41268821899532
1765145130,-17.412701009310748
1765145136,-17.412454456929026
1765145141,-17.41256428457681
1765145147,-17.41287265788129
1765145153,-17.412872193933982
1765145158,-17.41286421623331
1765145164,-17.413174196796827
1765145170,-17.41306082959644
1765145175,-17.413202884880857
1765145181,-17.41341010631329
1765145187,-17.41341721340073
1765145192,-17.413442126639218
1765145198,-17.413178156627144
1765145203,-17.413056264295044
1765145209,-17.413011447437018
1765145215,-17.412975885835884
1765145220,-17.412965565759258
1765145226,-17.412857409474167
1765145232,-17.41283490542552
1765145237,-17.412567285799508
1765145243,-17.412756536034305
1765145249,-17.41296171968552
1765145254,-17.41302480785259
1765145260,-17.41302659872865
1765145266,-17.412726124370426
1765145271,-17.412882222373245
1765145277,-17.41230001672293
1765145282,-17.41211825709475
1765145288,-17.41225916288013
1765145294,-17.412309062445665
1765145299,-17.41235067736315
1765145305,-17.412332077149152
1765145311,-17.412107765776433
1765145316,-17.412139719384612
1765145322,-17.41234863481903
1765145328,-17.41268083613526
1765145333,-17.41288354458326
1765145339,-17.41254365542868
1765145344,-17.41242895404007
1765145350,-17.412182026791417
1765145356,-17.41222664127297
1765145361,-17.412160741826753
1765145367,-17.412393777200695
1765145373,-17.412370911488612
1765145378,-17.412509248356212
1765145384,-17.41237213387677
1765145390,-17.412706232225272
1765145395,-17.41292070911823
1765145401,-17.413321562056275
1765145407,-17.413375560986207
1765145412,-17.412868404035038
1765145418,-17.412402910337875
1765145423,-17.412382832210454
1765145429,-17.412378296633932
1765145435,-17.41233049643151
1765145440,-17.412554032359036
1765145446,-17.412356777657152
1765145452,-17.412494601042532
1765145457,-17.412531039804968
1765145463,-17.41245746466434
1765145469,-17.412565131031762
1765145474,-17.412828705273764
1765145480,-17.41261776503687
1765145485,-17.412422478038163
1765145491,-17.4123430050151
1765145497,-17.41228463018845
1765145502,-17.412171638748042
1765145508,-17.412333759784755
1765145514,-17.41242773863779
1765145519,-17.412231772702338
1765145525,-17.4125456236091
1765145531,-17.412413442943354
1765145536,-17.41243372376942
1765145542,-17.41261078151406
1765145548,-17.412701107767845
1765145553,-17.41219735430994
1765145559,-17.412074231257694
1765145564,-17.411992314941575
1765145570,-17.412231785267274
1765145576,-17.41224944582916
1765145581,-17.411960740164456
1765145587,-17.411966582426157
1765145593,-17.41148709262265
1765145598,-17.41140162713855
1765145604,-17.411339855190487
1765145610,-17.411308404661916
1765145615,-17.411474168097627
1765145621,-17.411825031516777
1765145626,-17.41150527750925
1765145632,-17.411295687605573
1765145638,-17.411008999135493
1765145643,-17.410906259971068
1765145649,-17.41113826194986
1765145655,-17.411246445599495
1765145660,-17.411449718820727
1765145666,-17.41157202120254
1765145672,-17.411397957791866
1765145677,-17.41157028501213
1765145683,-17.41169477045316
1765145689,-17.41203487734505
1765145694,-17.411851272967677
1765145700,-17.41159414305901
1765145705,-17.41146280714244
1765145711,-17.411388467764382
1765145717,-17.41164046734444
1765145722,-17.41168683942933
1765145728,-17.411898735480648
1765145734,-17.411947846345996
1765145739,-17.411936927142193
1765145745,-17.411835463188787
1765145751,-17.411944547601898
1765145756,-17.411856639295948
1765145762,-17.41204781648445
1765145767,-17.412279096292842
1765145773,-17.412221590156207
1765145779,-17.41200929766606
1765145784,-17.411981592342478
1765145790,-17.412079350534146
1765145796,-17.412176526064325
1765145801,-17.41230433170729
1765145807,-17.41215064903383
1765145813,-17.41195662599842
1765145818,-17.412166469908946
1765145824,-17.412483797556618
1765145830,-17.41270635364067
1765145835,-17.412814066512013
1765145841,-17.413167026316504
1765145846,-17.412932832580495
1765145852,-17.412721979159535
1765145858,-17.412516471865917
1765145863,-17.412637285785422
1765145869,-17.4126148660638
1765145875,-17.412759653476652
1765145880,-17.4129887346794
1765145886,-17.412979477265104
1765145892,-17.41268815867386
1765145897,-17.4125774121145
1765145903,-17.412968185362423
1765145908,-17.413296414369803
1765145914,-17.413180975646792
1765145920,-17.412881356978854
1765145925,-17.412817598343107
1765145931,-17.412599424990766
1765145937,-17.41276982305528
1765145942,-17.412735622269068
1765145948,-17.412658712611623
1765145954,-17.4126383649283
1765145959,-17.412640662226508
1765145965,-17.4125832934225
1765145971,-17.41276578041805
1765145976,-17.41329873508783
1765145982,-17.413300539872118
1765145987,-17.41300398024468
1765145993,-17.41284335505528
1765145999,-17.412660512509934
1765146004,-17.412717499565474
1765146010,-17.412907310505197
1765146016,-17.413110468804486
1765146021,-17.412883532986232
1765146027,-17.413114985930044
1765146033,-17.41311384706523
1765146038,-17.41338511273284
1765146044,-17.413638950344126
1765146049,-17.414246408598466
1765146055,-17.414205703415636
1765146061,-17.4141775326768
1765146066,-17.414129556931616
1765146072,-17.4136307768464
1765146078,-17.413730796669714
1765146083,-17.413792109953718
1765146089,-17.413641475919455
1765146095,-17.413401401669674
1765146100,-17.41336953600951
1765146106,-17.413325305796576
1765146112,-17.413472667093057
1765146117,-17.413762700948652
1765146123,-17.41416071813229
1765146128,-17.41422698061965
1765146134,-17.41405479020476
1765146140,-17.413854032326476
1765146145,-17.41393095204664
1765146151,-17.414061030587213
1765146157,-17.414509703119823
1765146162,-17.414643129273035
1765146168,-17.414534011797098
1765146174,-17.414687894247514
1765146179,-17.41481391173311
1765146185,-17.41484678260455
1765146190,-17.415081696955706
1765146196,-17.41527992701346
1765146202,-17.415027381335097
1765146207,-17.41489055916385
1765146213,-17.41481833128355
1765146219,-17.414385346606004
1765146224,-17.41451230077524
1765146230,-17.41438894458706
1765146236,-17.414629295921717
1765146241,-17.41451555978172
1765146247,-17.414866320965942
1765146253,-17.414894038060694
1765146258,-17.41517232622478
1765146264,-17.415382568118495
1765146269,-17.415465000925607
1765146275,-17.41525178968879
1765146281,-17.41479455312781
1765146286,-17.414696060819622
1765146292,-17.414431504792322
1765146298,-17.414569902933582
1765146303,-17.414809920413166
1765146309,-17.415178061990023
1765146315,-17.415174662007022
1765146320,-17.415441096754037
1765146326,-17.41547426832
1765146331,-17.41572659791801
1765146337,-17.415754574935658
1765146343,-17.415955077921375
1765146348,-17.415982585305134
1765146354,-17.415965252002263
1765146360,-17.41613365940326
1765146365,-17.41619862415393
1765146371,-17.416556587063045
1765146377,-17.416563166953065
1765146382,-17.41642320899517
1765146388,-17.416300505868872
1765146394,-17.416293870743772
1765146399,-17.416118774789403
1765146405,-17.416674305942962
1765146410,-17.416828828737255
1765146416,-17.416910798437296
1765146422,-17.416744735659577
1765146427,-17.416444150817412
1765146433,-17.416411868221363
1765146439,-17.41656245036319
1765146444,-17.41668113723996
1765146450,-17.416877624997532
1765146456,-17.416846611773423
1765146461,-17.417057568765095
1765146467,-17.417084715761217
1765146472,-17.41700150243654
1765146478,-17.417333071458224
1765146484,-17.417524221082825
1765146489,-17.417437855914407
1765146495,-17.417497603509627
1765146501,-17.417529989499098
1765146506,-17.41766104222106
1765146512,-17.417659437709077
1765146518,-17.417758489101367
1765146523,-17.417881276807663
1765146529,-17.41786492805439
1765146535,-17.417796366176855
1765146540,-17.417866528612446
1765146546,-17.41831610509944
1765146551,-17.41848150652006
1765146557,-17.418590498309747
1765146563,-17.418615434338186
1765146568,-17.418051238277272
1765146574,-17.418014281580984
1765146580,-17.417879573201038
1765146585,-17.418262281191268
1765146591,-17.418160278590737
1765146597,-17.417936439679437
1765146602,-17.417670963064932
1765146608,-17.417719557123267
1765146613,-17.41771245314385
1765146619,-17.417929661342534
1765146625,-17.4179719552583
1765146630,-17.41806096990574
1765146636,-17.41829045508518
1765146642,-17.417951309296726
1765146647,-17.417902610470477
1765146653,-17.418035003082146
1765146659,-17.41842703007618
1765146664,-17.418600641271023
1765146670,-17.41865343535952
1765146676,-17.41865318802596
1765146681,-17.418896250640223
1765146687,-17.41895913416699
1765146692,-17.419041237918112
1765146698,-17.41912774802788
1765146704,-17.41913678601924
1765146709,-17.41917592510681
1765146715,-17.419035004221595
1765146721,-17.418927862547804
1765146726,-17.418988113517837
1765146732,-17.419079816097515
1765146738,-17.419019471377656
1765146743,-17.419093923537993
1765146749,-17.41934932007858
1765146754,-17.419527726666807
1765146760,-17.419527661185317
1765146766,-17.419850777276196
1765146771,-17.420156776588172
1765146777,-17.420067402646968
1765146783,-17.420153739582872
1765146788,-17.42000073603196
1765146794,-17.42028519952587
1765146800,-17.42018803063361
1765146805,-17.420279119155886
1765146811,-17.419875676218066
1765146817,-17.42007108750256
1765146822,-17.420174760416838
1765146828,-17.420237263560747
1765146833,-17.42021971502943
1765146839,-17.420529044622295
1765146845,-17.42085107392513
1765146850,-17.420788146726704
1765146856,-17.420812943711823
1765146862,-17.42074217456365
1765146867,-17.4205917219515
1765146873,-17.420392127476056
1765146879,-17.420482222823253
1765146884,-17.42061963308523
1765146890,-17.420554463775673
1765146895,-17.420575718512957
1765146901,-17.420750451664084
1765146907,-17.42086471952798
1765146912,-17.42106972689282
1765146918,-17.42107284746899
1765146924,-17.42085258306918
1765146929,-17.420596095847653
1765146935,-17.42047941452854
1765146941,-17.42075336810513
1765146946,-17.42097524069645
1765146952,-17.421196740603076
1765146958,-17.42113739544077
1765146963,-17.421395097916548
1765146969,-17.421372316985735
1765146974,-17.421420617033895
1765146980,-17.421659047799736
1765146986,-17.422028954315316
1765146991,-17.422151112733726
1765146997,-17.421879074641367
1765147003,-17.421722568465707
1765147008,-17.421508569446434
1765147014,-17.42149869941261
1765147020,-17.42174290370723
1765147025,-17.421697639717543
1765147031,-17.421759487815716
1765147037,-17.421761270810336
1765147042,-17.421813730355293
1765147048,-17.4218668679547
1765147053,-17.42237082843393
1765147059,-17.422703892959277
1765147065,-17.422565349837466
1765147070,-17.422283752473973
1765147076,-17.422211939082434
1765147082,-17.422119002157935
1765147087,-17.422086126606487
1765147093,-17.422237436430393
1765147099,-17.422449678371905
1765147104,-17.422375414079365
1765147110,-17.422177725402527
1765147115,-17.422261508778764
1765147121,-17.422379777186634
1765147127,-17.422684249615727
1765147132,-17.42315948758107
1765147138,-17.42316620613689
1765147144,-17.422939250087808
1765147149,-17.42299032259262
1765147155,-17.423012826760996
1765147161,-17.423362157521495
1765147166,-17.423389057881923
1765147172,-17.423419771786627
1765147178,-17.423265378191978
1765147183,-17.423181675058146
1765147189,-17.423178091109826
1765147194,-17.423242039372987
1765147200,-17.423383916368337
1765147206,-17.423768130724024
1765147211,-17.42381651460844
1765147217,-17.4236872038264
1765147223,-17.42376972001867
1765147228,-17.423640075266675
1765147234,-17.42383869439939
1765147240,-17.423939658142164
1765147245,-17.424271298476654
1765147251,-17.424284933606515
1765147256,-17.424440074984417
1765147262,-17.424364426052176
1765147268,-17.424505701977075
1765147273,-17.42438004424719
1765147279,-17.4245278139575
1765147285,-17.424456533939544
1765147290,-17.423194407704543
1765147296,-17.423147245309053
1765147302,-17.423154954692535
1765147307,-17.42326713327534
1765147313,-17.42325152800417
1765147319,-17.42321094967231
1765147324,-17.423222272740958
1765147330,-17.423353868138214
1765147335,-17.42329338839112
1765147341,-17.42345071071315
1765147347,-17.42390297363966
1765147352,-17.423997471191683
1765147358,-17.423471763782526
1765147364,-17.42327141600231
1765147369,-17.423108277835343
1765147375,-17.423577299603863
1765147381,-17.423375308204644
1765147386,-17.423526254850536
1765147392,-17.423626018213803
1765147397,-17.423585703805063
1765147403,-17.42358560531351
1765147409,-17.42349148355391
1765147414,-17.423440395673765
1765147420,-17.42378772374909
1765147426,-17.423783650214542
1765147431,-17.423646026833733
1765147437,-17.423496404895477
1765147443,-17.423352032809557
1765147448,-17.4233495392055
1765147454,-17.42371088794773
1765147460,-17.423575166195523
1765147465,-17.423294296435767
1765147471,-17.42285781259693
1765147476,-17.422719543031473
1765147482,-17.422790287839494
1765147488,-17.423108418453598
1765147493,-17.423492980990524
1765147499,-17.423309952365784
1765147505,-17.42299313161325
1765147510,-17.42295500972335
1765147516,-17.42287704106522
1765147522,-17.422995933527744
1765147527,-17.422940512978972
1765147533,-17.422909085430234
1765147538,-17.423123667512176
1765147544,-17.423275377439577
1765147550,-17.42322850484612
1765147555,-17.42337308510964
1765147561,-17.423905471092144
1765147567,-17.42383068641673
1765147572,-17.423667470842883
1765147578,-17.42337873813668
1765147584,-17.42325435416248
1765147589,-17.42346496593302
1765147595,-17.423466696326056
1765147601,-17.423569650806613
1765147606,-17.423386943449735
1765147612,-17.423378354046974
1765147617,-17.423379407956098
1765147623,-17.423015288420743
1765147629,-17.423230815841954
1765147634,-17.423687350077675
1765147640,-17.423745047388103
1765147646,-17.423544145148856
1765147651,-17.423391630122083
1765147657,-17.423270556093062
1765147663,-17.42325903984292
1765147668,-17.423203153895912
1765147674,-17.423142512471152
1765147679,-17.423345015106992
1765147685,-17.423181019952718
1765147691,-17.423147229312203
1765147696,-17.422943120468513
1765147702,-17.422763211093958
1765147708,-17.423101494321198
1765147713,-17.422895409228435
1765147719,-17.422827203429712
1765147725,-17.422606834124437
1765147730,-17.422789305292664
1765147736,-17.42289518714893
1765147742,-17.422967020495047
1765147747,-17.42310092925542
1765147753,-17.423150110834612
1765147758,-17.423188239863272
1765147764,-17.423097892599312
1765147770,-17.423011908558745
1765147775,-17.42328549601931
1765147781,-17.42319689468396
1765147787,-17.422085619812673
1765147792,-17.421880813627908
1765147798,-17.421618274359822
1765147804,-17.421583487702407
1765147809,-17.42123017485288
1765147815,-17.420878647972142
1765147820,-17.420765623123337
1765147826,-17.420953483461048
1765147832,-17.42090258283127
1765147837,-17.421133636119507
1765147843,-17.420850775425464
1765147849,-17.420978732854724
1765147854,-17.42236628466158
1765147860,-17.422302523839654
1765147866,-17.422102707048214
1765147871,-17.421904459352614
1765147877,-17.42189453780676
1765147883,-17.422057409372815
1765147888,-17.42197670027499
1765147894,-17.422039184106264
1765147899,-17.42199419625788
1765147905,-17.42185342151305
1765147911,-17.421692810570406
1765147916,-17.421728405284146
1765147922,-17.42197408916595
1765147928,-17.422114646774872
1765147933,-17.422207984181085
1765147939,-17.421825697155136
1765147945,-17.421646412449387
1765147950,-17.421407954006053
1765147956,-17.42138624070612
1765147961,-17.421927304595677
1765147967,-17.421872580015705
1765147973,-17.42198662748962
1765147978,-17.422213127549014
1765147984,-17.422020040385508
1765147990,-17.422027354640075
1765147995,-17.422267465883024
1765148001,-17.422331863050374
1765148007,-17.422009282245252
1765148012,-17.421819183205137
1765148018,-17.42167064478773
1765148024,-17.421901574768082
1765148029,-17.422220914402654
1765148035,-17.42264641212371
1765148040,-17.422822978611922
1765148046,-17.422889504366452
1765148052,-17.42278819833291
1765148057,-17.42270210216323
1765148063,-17.422911194333018
1765148069,-17.423044415326398
1765148074,-17.42292501182146
1765148080,-17.422574953801917
1765148086,-17.42252176340183
1765148091,-17.42251860525089
1765148097,-17.42226240652714
1765148102,-17.422218739661368
1765148108,-17.422075006382357
1765148114,-17.422074680412308
1765148119,-17.422145209176037
1765148125,-17.422409621932196
1765148131,-17.422600521387157
1765148136,-17.42292052465045
1765148142,-17.423120016672634
1765148148,-17.423138032212208
1765148153,-17.42290279611627
1765148159,-17.422870097831364
1765148165,-17.422720693044322
1765148170,-17.423071090415533
1765148176,-17.42324018599229
1765148181,-17.42319144835779
1765148187,-17.423337974337727
1765148193,-17.423213619649854
1765148198,-17.42305188008193
1765148204,-17.42315579368026
1765148210,-17.42333918296207
1765148215,-17.42352045568472
1765148221,-17.423346762987848
1765148227,-17.422843862896467
1765148232,-17.422941247781747
1765148238,-17.423340530418326
1765148243,-17.423342520807775
1765148249,-17.423282821259114
1765148255,-17.42329575406397
1765148260,-17.423412074938035
1765148266,-17.423665844687523
1765148272,-17.423449532717076
1765148277,-17.423624864334162
1765148283,-17.423743062919993
1765148289,-17.423795473295662
1765148294,-17.42332942438175
1765148300,-17.423017863172916
1765148306,-17.422748170990804
1765148311,-17.42280469793431
1765148317,-17.42284560849156
1765148322,-17.4227603436712
1765148328,-17.42292902357432
1765148334,-17.42313251336169
1765148339,-17.423045531450413
1765148345,-17.423207761576656
1765148351,-17.42429844774614
1765148356,-17.424595470127706
1765148362,-17.424608325758832
1765148368,-17.424422699325415
1765148373,-17.424106962189278
1765148379,-17.4243836496202
1765148384,-17.424481652671112
1765148390,-17.42438204520377
1765148396,-17.424515240346388
1765148401,-17.424750689782726
1765148407,-17.425076075841357
1765148413,-17.42509940915217
1765148418,-17.424995130097102
1765148424,-17.42528231900155
1765148430,-17.425652745923966
1765148435,-17.425671255389762
1765148441,-17.425569424352616
1765148447,-17.425136068728172
1765148452,-17.425219319940442
1765148458,-17.425334239127285
1765148463,-17.42550887795455
1765148469,-17.42573531666648
1765148475,-17.42571630208569
1765148480,-17.425760529186203
1765148486,-17.425914847746945
1765148492,-17.425773128315555
1765148497,-17.42590968470514
1765148503,-17.42600995488913
1765148509,-17.426067778203006
1765148514,-17.425777160785284
1765148520,-17.425543498919993
1765148525,-17.42523408202002
1765148531,-17.425314756915643
1765148537,-17.425256424032643
1765148542,-17.42527581726819
1765148548,-17.425210754659368
1765148554,-17.42528419470709
1765148559,-17.42524354401332
1765148565,-17.425593136395214
1765148571,-17.426100659354248
1765148576,-17.426158131314736
1765148582,-17.426053638816697
1765148588,-17.425617462274786
1765148593,-17.425220021844176
1765148599,-17.425202161016287
1765148604,-17.425060026144102
1765148610,-17.425000844927943
1765148616,-17.424994895865428
1765148621,-17.425114774572712
1765148627,-17.424981791081827
1765148633,-17.425027781123767
1765148638,-17.42513188593088
1765148644,-17.4252898167546
1765148650,-17.42478659458106
1765148655,-17.424715180604693
1765148661,-17.424657386457724
1765148666,-17.424525907556525
1765148672,-17.424539108717795
1765148678,-17.424801933766986
1765148683,-17.424885591924212
1765148689,-17.42447858390652
1765148695,-17.424467814185423
1765148700,-17.42446582041183
1765148706,-17.424562388940554
1765148712,-17.424548275142797
1765148717,-17.424592512100638
1765148723,-17.42451416817347
1765148729,-17.42454488967373
1765148734,-17.424361038507836
1765148740,-17.424412460967726
1765148745,-17.42441745596083
1765148751,-17.424426413960745
1765148757,-17.424495465794628
1765148762,-17.424615026573452
1765148768,-17.424907673450146
1765148774,-17.42503226396127
1765148779,-17.425122943092777
1765148785,-17.425400766527073
1765148791,-17.42577591442897
1765148796,-17.425568342495282
1765148802,-17.424887802027524
1765148807,-17.424646679107997
1765148813,-17.424979299582986
1765148819,-17.425051148946917
1765148824,-17.42524788153976
1765148830,-17.42516197999522
1765148836,-17.42522699581939
1765148841,-17.42532445601322
1765148847,-17.42526778665522
1765148853,-17.42549258826771
1765148858,-17.42577658381412
1765148864,-17.426001653429243
1765148870,-17.426074652405806
1765148875,-17.425931188530598
1765148881,-17.42560410890173
1765148886,-17.425712568901254
1765148892,-17.42554383291967
1765148898,-17.425513383592726
1765148903,-17.425525709384416
1765148909,-17.425648531012
1765148915,-17.425727299895467
1765148920,-17.425723004534447
1765148926,-17.42598217700869
1765148932,-17.42625329317722
1765148937,-17.42698284084913
1765148943,-17.42649695834624
1765148948,-17.42611772241476
1765148954,-17.4260280272348
1765148960,-17.425855443867118
1765148965,-17.425832183462028
1765148971,-17.425876415868267
1765148977,-17.425897049645304
1765148982,-17.425979141747607
1765148988,-17.42606883983798
1765148994,-17.425983357942417
1765148999,-17.426243557326913
1765149005,-17.426449977133576
1765149011,-17.42676947414534
1765149016,-17.426741472611674
1765149022,-17.426282341351207
1765149027,-17.425884690656364
1765149033,-17.425920191154948
1765149039,-17.42610642566749
1765149044,-17.426219521356003
1765149050,-17.426198806530486
1765149056,-17.42640386825606
1765149061,-17.426412004433907
1765149067,-17.426596592494743
1765149073,-17.42653570509745
1765149078,-17.426991450169282
1765149084,-17.4271805681537
1765149089,-17.427084201093226
1765149095,-17.427069550717253
1765149101,-17.42735869259228
1765149106,-17.427378516594032
1765149112,-17.42754108499857
1765149118,-17.42765777758087
1765149123,-17.427829565013
1765149129,-17.42771983252073
1765149135,-17.4276220273143
1765149140,-17.42760772650968
1765149146,-17.427739433754184
1765149152,-17.42802648100306
1765149157,-17.428403882921284
1765149163,-17.428249692789684
1765149168,-17.42801195633156
1765149174,-17.428142809180166
1765149180,-17.42830304492679
1765149185,-17.42819722379161
1765149191,-17.428270147878976
1765149197,-17.428533775443178
1765149202,-17.428711371320116
1765149208,-17.42873429369049
1765149214,-17.429294363674952
1765149219,-17.42934017619994
1765149225,-17.429507307129736
1765149230,-17.42949113257292
1765149236,-17.42952920796706
1765149242,-17.42938017670266
1765149247,-17.429687634477656
1765149253,-17.429899334659172
1765149259,-17.430136305324655
1765149264,-17.430037965313044
1765149270,-17.430187590699003
1765149276,-17.430587326557134
1765149281,-17.430619873769903
1765149287,-17.430637179592743
1765149293,-17.430868642854477
1765149298,-17.43093631243765
1765149304,-17.43057564112057
1765149309,-17.43043808150342
1765149315,-17.430504432952915
1765149321,-17.43064669962925
1765149326,-17.430707432524304
1765149332,-17.430546473001996
1765149338,-17.430359166553096
1765149343,-17.430558006907045
1765149349,-17.430466109051473
1765149355,-17.430477599654573
1765149360,-17.43067368029552
1765149366,-17.43112962163108
1765149371,-17.431533461814325
1765149377,-17.431156024479236
1765149383,-17.430929250207004
1765149388,-17.430764667279497
1765149394,-17.43087434102057
1765149400,-17.431006225676438
1765149405,-17.431126109205483
1765149411,-17.43119789117362
1765149417,-17.431213133506596
1765149422,-17.43130850784007
1765149428,-17.43136223798309
1765149434,-17.431584129746838
1765149439,-17.43168430748908
1765149445,-17.432050973597654
1765149450,-17.43182694043549
1765149456,-17.431839533364442
1765149462,-17.431862594474076
1765149467,-17.432040143125242
1765149473,-17.432046079059447
1765149479,-17.431941377201067
1765149484,-17.43213926258707
1765149490,-17.431944125976518
1765149496,-17.43176918368636
1765149501,-17.431569924546487
1765149507,-17.43203520025927
1765149512,-17.432362374285646
1765149518,-17.432398858332473
1765149524,-17.432374573251636
1765149529,-17.43213777336154
1765149535,-17.432274237254234
1765149541,-17.43237705293123
1765149546,-17.432245813078588
1765149552,-17.432241176057158
1765149558,-17.432193540787082
1765149563,-17.43213564578467
1765149569,-17.4321178527298
1765149575,-17.43221166407271
1765149580,-17.432265758241623
1765149586,-17.432500790384648
1765149591,-17.43268375824149
1765149597,-17.432412443026028
1765149603,-17.43236346529272
1765149608,-17.43238833293764
1765149614,-17.43251374993001
1765149620,-17.432635305915632
1765149625,-17.43254845211306
1765149631,-17.432605391286767
1765149637,-17.432853883891276
1765149642,-17.432670541633176
1765149648,-17.432826072742763
1765149653,-17.4326651002521
1765149659,-17.43274053187496
1765149665,-17.432250879326407
1765149670,-17.43202686544281
1765149676,-17.431743482659915
1765149682,-17.431776653901146
1765149687,-17.43186870038224
1765149693,-17.431993487405755
1765149699,-17.432074118980598
1765149704,-17.43235638727527
1765149710,-17.432444165202813
1765149716,-17.43250326079412
1765149721,-17.43266808693781
1765149727,-17.432823961537707
1765149732,-17.43303471071786
1765149738,-17.432701691348512
1765149744,-17.432136062002222
1765149749,-17.431961683283927
1765149755,-17.432087360176958
1765149761,-17.432086554557166
1765149766,-17.43197073948284
1765149772,-17.432125124648234
1765149778,-17.432337267525217
1765149783,-17.432686709135314
1765149789,-17.432858825834114
1765149794,-17.433097245662335
1765149800,-17.433134739761318
1765149806,-17.433121661912015
1765149811,-17.43266718972133
1765149817,-17.432485929919224
1765149823,-17.432264582072502
1765149828,-17.432433354694304
1765149834,-17.432336952537163
1765149840,-17.432145282730406
1765149845,-17.432166484516735
1765149851,-17.432315353890935
1765149857,-17.432132933614604
1765149862,-17.432101921880566
1765149868,-17.432409977885506
1765149873,-17.43250521118025
1765149879,-17.432387412343395
1765149885,-17.4319419035339
1765149890,-17.431723479091367
1765149896,-17.4317798668577
1765149902,-17.431982342636935
1765149907,-17.431833651724954
1765149913,-17.431752661052084
1765149919,-17.43185300800626
1765149924,-17.431800660261075
1765149930,-17.43190825829919
1765149935,-17.4316111690979
1765149941,-17.43189134573623
1765149947,-17.43199499197303
1765149952,-17.43188405082516
1765149958,-17.431382048110546
1765149964,-17.431170820258124
1765149969,-17.43109327799755
1765149975,-17.431204113044192
1765149981,-17.43118872826468
1765149986,-17.43120011254421
1765149992,-17.431098717677344
1765149998,-17.431020405781297
1765150003,-17.43102966780548
1765150009,-17.431081219533517
1765150014,-17.431525845489002
1765150020,-17.431520486577774
1765150026,-17.431540004233586
1765150031,-17.4312943132443
1765150037,-17.43107584586163
1765150043,-17.43127501896421
1765150048,-17.431153196652676
1765150054,-17.431352665042038
1765150060,-17.43159609144925
1765150065,-17.431529692459943
1765150071,-17.43154102180788
1765150076,-17.431753815534968
1765150082,-17.431998948214247
1765150088,-17.432411816253307
1765150093,-17.43264574076622
1765150099,-17.432323406295247
1765150105,-17.432083307978573
1765150110,-17.432279999641747
1765150116,-17.432442948741624
1765150122,-17.432484736034418
1765150127,-17.432757338255037
1765150133,-17.43267859413986
1765150139,-17.432325210712108
1765150144,-17.432496297563915
1765150150,-17.432374616627904
1765150155,-17.432720759673856
1765150161,-17.432975568687834
1765150167,-17.432781253973925
1765150172,-17.43231432442534
1765150178,-17.43217213433942
1765150184,-17.432187920959144
1765150189,-17.43237551458152
1765150195,-17.43226998698246
1765150201,-17.43240049483384
1765150206,-17.432563133607943
1765150212,-17.432713901793406
1765150217,-17.432971421603312
1765150223,-17.432998929698876
1765150229,-17.433281062566294
1765150234,-17.43365559665573
1765150240,-17.433704932513997
1765150246,-17.43325524954539
1765150251,-17.432818223500497
1765150257,-17.43248940495455
1765150263,-17.432643255475693
1765150268,-17.432712389353636
1765150274,-17.432610088978443
1765150280,-17.432543053529294
1765150285,-17.432316606076807
1765150291,-17.432425840613867
1765150296,-17.43249341959888
1765150302,-17.43290668156844
1765150308,-17.43337875377892
1765150313,-17.433508722811432
1765150319,-17.433226662360145
1765150325,-17.432995777544026
1765150330,-17.433008265222032
1765150336,-17.433080062911902
1765150342,-17.433050947343073
1765150347,-17.43291529006495
1765150353,-17.43293806376942
1765150358,-17.433039641176887
1765150364,-17.432904838066417
1765150370,-17.43292455854397
1765150375,-17.433200356317364
1765150381,-17.43348053805951
1765150387,-17.4332455126061
1765150392,-17.4326913119581
1765150398,-17.432617547156354
1765150404,-17.43285678144626
1765150409,-17.43307399535496
1765150415,-17.433146250128228
1765150421,-17.433036241938407
1765150426,-17.43328456862091
1765150432,-17.43315092665681
1765150437,-17.433243305003735
1765150443,-17.4333050526146
1765150449,-17.433721409092126
1765150454,-17.433684004585984
1765150460,-17.433535033326834
1765150466,-17.43344343424742
1765150471,-17.4332986193538
1765150477,-17.433641938472178
1765150483,-17.433689968648665
1765150488,-17.433820975240845
1765150494,-17.43362086459069
1765150499,-17.433738436577922
1765150505,-17.433857795714488
1765150511,-17.433786216196154
1765150516,-17.433844801451265
1765150522,-17.434407424545494
1765150528,-17.43438578421685
1765150533,-17.434372838259165
1765150539,-17.43409579395945
1765150545,-17.4340437587386
1765150550,-17.434089565987506
1765150556,-17.434223188632114
1765150562,-17.43436314569384
1765150567,-17.434480909511265
1765150573,-17.434368911085627
1765150578,-17.434258508936807
1765150584,-17.4344462888117
1765150590,-17.434156268684685
1765150595,-17.43437405142313
1765150601,-17.434407365217588
1765150607,-17.434075964699197
1765150612,-17.433950388549558
1765150618,-17.434109577965735
